4.455	0.000135032	0.999873	
4.46	0.000133688	0.999875	
4.465	0.000132358	0.999876	
4.47	0.000131041	0.999877	
4.475	0.000129737	0.999879	
4.48	0.000128446	0.99988	
4.485	0.000127168	0.999881	
4.49	0.000125903	0.999882	
4.495	0.00012465	0.999884	
4.5	0.00012341	0.999885	
4.505	0.000122182	0.999886	
4.51	0.000120966	0.999887	
4.515	0.000119762	0.999889	
4.52	0.000118571	0.99989	
4.525	0.000117391	0.999891	
4.53	0.000116223	0.999892	
4.535	0.000115067	0.999893	
4.54	0.000113922	0.999894	
4.545	0.000112788	0.999896	
4.55	0.000111666	0.999897	
4.555	0.000110555	0.999898	
4.56	0.000109455	0.999899	
4.565	0.000108366	0.9999	
4.57	0.000107287	0.999901	
4.575	0.00010622	0.999902	
4.58	0.000105163	0.999903	
4.585	0.000104117	0.999904	
4.59	0.000103081	0.999905	
4.595	0.000102055	0.999906	
4.6	0.000101039	0.999907	
4.605	0.000100034	0.999908	
4.61	9.90387e-005	0.999909	
4.615	9.80532e-005	0.99991	
4.62	9.70776e-005	0.999911	
4.625	9.61117e-005	0.999912	
4.63	9.51553e-005	0.999913	
4.635	9.42085e-005	0.999914	
4.64	9.32711e-005	0.999915	
4.645	9.23431e-005	0.999916	
4.65	9.14242e-005	0.999917	
4.655	9.05145e-005	0.999918	
4.66	8.96139e-005	0.999919	
4.665	8.87222e-005	0.99992	
4.67	8.78394e-005	0.99992	
4.675	8.69654e-005	0.999921	
4.68	8.61001e-005	0.999922	
4.685	8.52434e-005	0.999923	
4.69	8.43952e-005	0.999924	
4.695	8.35555e-005	0.999925	
4.7	8.27241e-005	0.999926	
4.705	8.19009e-005	0.999926	
4.71	8.1086e-005	0.999927	
4.715	8.02792e-005	0.999928	
4.72	7.94804e-005	0.999929	
4.725	7.86896e-005	0.99993	
4.73	7.79066e-005	0.99993	
4.735	7.71314e-005	0.999931	
4.74	7.63639e-005	0.999932	
4.745	7.56041e-005	0.999933	
4.75	7.48518e-005	0.999933	
4.755	7.4107e-005	0.999934	
4.76	7.33697e-005	0.999935	
4.765	7.26396e-005	0.999936	
4.77	7.19168e-005	0.999936	
4.775	7.12013e-005	0.999937	
4.78	7.04928e-005	0.999938	
4.785	6.97914e-005	0.999939	
4.79	6.90969e-005	0.999939	
4.795	6.84094e-005	0.99994	
4.8	6.77287e-005	0.999941	
4.805	6.70548e-005	0.999941	
4.81	6.63876e-005	0.999942	
4.815	6.5727e-005	0.999943	
4.82	6.50731e-005	0.999943	
4.825	6.44256e-005	0.999944	
4.83	6.37845e-005	0.999945	
4.835	6.31499e-005	0.999945	
4.84	6.25215e-005	0.999946	
4.845	6.18994e-005	0.999946	
4.85	6.12835e-005	0.999947	
4.855	6.06737e-005	0.999948	
4.86	6.007e-005	0.999948	
4.865	5.94723e-005	0.999949	
4.87	5.88805e-005	0.999949	
4.875	5.82947e-005	0.99995	
4.88	5.77146e-005	0.999951	
4.885	5.71404e-005	0.999951	
4.89	5.65718e-005	0.999952	
4.895	5.60089e-005	0.999952	
4.9	5.54516e-005	0.999953	
4.905	5.48998e-005	0.999953	
4.91	5.43536e-005	0.999954	
4.915	5.38128e-005	0.999955	
4.92	5.32773e-005	0.999955	
4.925	5.27472e-005	0.999956	
4.93	5.22223e-005	0.999956	
4.935	5.17027e-005	0.999957	
4.94	5.11883e-005	0.999957	
4.945	5.06789e-005	0.999958	
4.95	5.01747e-005	0.999958	
4.955	4.96754e-005	0.999959	
4.96	4.91812e-005	0.999959	
4.965	4.86918e-005	0.99996	
4.97	4.82073e-005	0.99996	
4.975	4.77276e-005	0.999961	
4.98	4.72527e-005	0.999961	
4.985	4.67826e-005	0.999962	
4.99	4.63171e-005	0.999962	
4.995	4.58562e-005	0.999962	
5	4.53999e-005	0.999963	
